,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
PRK,4989.095,12578.15,8371.93,9362.678,6775.818,19419.04,6707.085,13736.07,8523.643,8093.14,6289.104,10811.85,8524.195,12320.87,12142.82,3740.107,8053.912,6993.45,12506.43,8279.956,7096.564,12815.38,17185.63,18168.74,14208.06,3945.471,3559.829,12533.06,11175.01,10492.87,8680.983,18438.51,809.5382,12901.02,11802.9,12084.06,12084.06,14725.17,10196.38,13235.82,13766.89,12522.2,7836.264,8065.173,8345.919,8575.268,13944.44,7757.093,13431.76,9758.763,15060.08,8326.647,8687.639,9815.0,6924.853,9122.336,6872.642,8389.962,8783.568,4829.263,12235.47,8677.557,6605.104,12600.53,13324.89,13011.4,13102.79,12031.61,8342.279,14296.82,12972.22,14923.76,13201.78,8290.122,13356.18,7988.041,5392.941,4581.175,8771.495,6400.034,7086.92,8208.667,7922.374,8788.533,13271.12,7840.215,1288.936,4062.995,10016.02,4257.97,3683.661,6368.625,13707.28,197.9361,7028.492,3236.389,7753.679,13292.19,9452.696,14091.32,8680.983,5812.981,12682.66,7169.042,8535.622,7099.75,10553.16,8783.568,7419.648,10362.5,6533.133,12023.65,5755.604,8218.569,12547.46,9115.709,8084.41,1813.838,12057.44,12529.58,9678.989,11156.64,3236.389,4677.513,13147.2,11773.3,12243.7,13443.97,8375.247,7533.189,3930.218,6075.629,10491.77,6465.107,4692.38,14090.6,16286.49,2754.58,3630.774,5832.44,7557.42,130.5858,10235.56,18469.68,6974.206,7755.521,6418.446,10646.71,7413.24,9209.604,12946.26,4753.466,6449.083,13265.29,13139.02,8631.704,9047.691,8084.41,9209.604,12470.69,15039.13,8050.967,8356.248,7247.252,12199.57,8667.274,7713.698,10894.22,12428.98,3750.094,4852.993,5731.881,5392.941,9079.887,14458.06,9321.519,7781.591,7633.833,10193.79,10270.28,7115.717,19547.45,10933.23,4733.597,14178.43,14359.91,2760.536,7711.544,7569.288,8225.649,13679.07,11732.59,11653.15
PRT,6791.342,5779.503,2472.398,990.3965,6107.288,9621.854,4540.028,5620.75,18190.62,2299.266,4971.342,6125.076,1711.396,3784.826,3029.659,9162.36,2754.19,5681.554,6472.578,2362.739,3229.235,7947.486,8686.375,7955.642,5709.538,12515.81,8847.088,7953.293,4740.834,5730.805,1626.974,10242.03,9675.63,3754.935,4409.443,5399.419,5399.419,7616.365,7807.399,3001.378,8019.192,7025.992,3766.31,2245.294,1892.032,5966.751,5705.516,2478.47,6217.899,1087.167,8258.042,3799.947,5346.233,500.9223,3311.847,5799.203,3362.978,17627.3,1452.86,14788.35,4669.188,1583.091,4521.084,3800.417,3317.462,2908.031,3059.106,4296.35,2853.773,5960.026,8265.876,6058.87,8018.544,2200.561,6435.96,2471.427,12679.0,7782.462,1639.821,5280.981,4790.26,2952.572,4011.559,1864.041,6860.766,4118.545,11156.39,6914.59,6469.349,6763.773,11208.65,15562.78,5686.498,10433.49,5286.836,10540.17,4000.395,3609.841,2111.866,5759.98,1626.974,9449.49,8474.233,3123.619,1711.773,3152.139,561.6362,1452.86,3195.949,8709.09,9084.706,8683.526,14926.96,2606.129,2903.423,2112.431,2535.624,8504.232,8408.654,2384.589,9540.073,7371.304,10540.17,11580.99,7350.682,3014.421,3810.186,8070.077,1862.043,2739.748,8489.346,15763.15,19335.4,6521.427,7152.542,7694.092,9020.645,12150.06,13677.37,16010.45,2760.441,10235.56,114.3257,8730.975,5812.803,2978.071,3913.34,6047.361,5433.479,4806.567,2803.693,11896.52,16599.24,3390.477,8213.67,1891.408,6859.926,2535.624,4806.567,4583.852,5897.208,2354.293,2096.808,2990.966,8366.679,8187.499,4085.682,3797.625,3775.24,10694.58,6548.252,5752.229,12679.0,17668.15,6044.553,1711.928,3236.776,16567.13,7116.942,6024.951,3351.661,9520.141,5425.189,6446.564,5838.064,6503.312,10549.0,17685.19,17257.43,5793.679,8574.43,7179.617,7560.795
PRY,14862.55,7684.19,10877.48,9674.987,13254.52,1051.13,12787.09,4738.802,12780.68,10991.95,13239.24,9553.765,10416.98,7397.129,7371.959,16798.64,11201.42,12944.63,5988.449,10905.94,11956.53,5807.166,1461.839,1134.649,4273.564,17639.75,16784.62,8270.975,8854.771,7983.041,10347.18,1557.523,18311.35,6720.189,8126.939,8095.896,8095.896,3821.056,10538.77,5806.407,4855.032,6008.845,11685.66,10970.21,10607.28,11641.72,4531.15,11170.23,5043.098,9385.13,3573.554,11293.2,11381.13,9194.078,12003.44,11094.72,12043.17,12275.71,10168.73,15707.24,7741.295,10216.67,12849.97,7086.468,5969.866,6193.187,6150.132,7855.695,11016.11,4176.684,5691.879,3563.84,5426.771,10836.27,5127.191,11132.86,16155.02,15567.39,10050.88,13276.36,12591.17,10423.0,11688.33,10376.26,5237.651,11786.32,18005.33,15473.19,10408.66,15291.55,17652.21,13974.84,4765.463,18600.7,12794.32,17844.04,11821.34,6171.248,9890.908,4385.136,10347.18,15085.17,8236.792,11854.56,10439.35,11872.63,8505.386,10168.73,11788.95,10565.89,14317.19,6699.549,14474.25,11033.35,6843.053,10183.78,11101.26,17171.09,8841.872,6612.797,11392.12,9504.722,17844.04,16726.44,7509.477,7783.153,7490.038,5189.146,10548.14,11316.19,16349.55,14447.23,10635.09,13639.94,15219.87,4482.149,2508.028,18841.8,17658.26,15324.55,11486.84,18469.68,8730.975,239.8826,13000.53,11487.62,12642.6,9697.037,12522.0,10767.29,6222.839,16709.1,14416.84,6100.684,5516.806,10495.75,11423.07,11101.26,10767.29,7465.239,3473.258,11041.69,10751.98,11650.4,8692.503,12092.19,11878.76,8903.24,7273.313,17414.88,14844.28,13927.67,16155.02,11539.24,4015.56,9909.634,11561.03,12822.41,10387.27,10057.92,12029.04,1085.501,7537.521,14867.43,4296.914,4112.927,18285.31,13127.68,13134.67,11913.76,7267.118,8891.456,9057.274
QAT,1987.925,5620.981,3422.078,4922.985,303.9436,13337.25,1786.216,11412.71,12389.05,3988.084,1689.445,3987.24,4900.595,5612.708,5749.114,3923.92,3222.266,139.0066,12183.1,3635.398,3753.36,13645.27,13736.9,11880.21,11439.03,7113.771,3803.772,6210.736,4212.496,10875.06,4559.472,14423.69,6164.891,6311.119,4893.285,5112.753,5112.753,13378.3,4205.533,7835.032,13826.36,12709.82,2061.93,4208.962,4749.67,1756.875,11478.18,4618.833,12030.0,4750.869,13990.05,2066.613,1719.027,5342.917,4331.621,2249.2,4383.723,14517.8,4981.916,11345.88,5302.642,5224.117,1934.24,5927.978,7284.613,7209.03,7175.662,5153.73,2975.809,11695.55,13980.62,11644.75,13776.08,3900.167,12243.64,3773.849,6915.216,2570.834,5669.844,1159.406,1132.564,6708.179,1802.488,4019.459,12655.35,1694.575,8263.001,3056.82,3351.049,2876.843,5799.903,13091.76,11483.59,7113.408,573.2195,5318.417,1821.106,6933.387,3809.909,11514.8,4559.472,3637.501,6594.459,3917.771,4736.9,4152.839,5656.952,4981.916,3142.35,4929.537,3316.709,14137.13,12579.28,3324.859,6370.246,3712.784,3533.785,5408.323,6053.238,6955.994,5095.89,4769.203,5318.417,5898.939,6491.045,5322.068,5517.177,13854.13,4917.663,4960.628,3366.389,12583.31,14553.14,741.9512,2287.156,13505.53,14453.62,7287.287,8962.811,11023.53,3949.932,6974.206,5812.803,13000.53,40.2244,3128.695,3575.788,3809.121,485.6007,2253.075,7241.494,6208.782,12310.82,7085.4,13957.07,4084.56,2667.78,3533.785,2253.075,5562.57,11404.93,3932.898,4016.272,4591.33,6145.09,3353.069,1735.17,4101.839,5739.164,5265.259,2204.875,1554.288,6915.216,15251.27,11755.93,4109.62,2726.494,14197.89,3810.398,3441.155,3330.675,13134.55,10782.51,2416.455,11584.51,12266.04,5544.335,13489.14,13683.41,1334.256,7456.896,5186.83,5283.827
ROU,3813.935,6066.591,617.6277,1992.572,3386.369,12249.37,1581.005,8533.067,15242.04,859.6657,1997.311,5327.813,1773.603,4812.805,4444.134,6184.488,299.2593,2989.69,9081.055,616.4865,1054.689,10529.46,11627.77,10560.74,8665.211,9541.602,5874.867,7698.221,4515.745,7770.704,1476.123,13040.96,7068.477,5249.03,4736.252,5522.742,5522.742,10537.51,6478.156,5692.529,10792.87,9595.951,1201.539,1083.813,1621.217,3999.168,8636.859,1576.432,9040.983,2117.954,11191.14,1661.533,3453.78,2477.149,1672.033,4123.083,1750.842,16134.7,1875.018,12581.47,5171.406,2097.38,1546.318,5030.568,5583.298,5309.669,5375.329,4833.786,741.4337,8911.29,10867.56,9036.658,10683.18,811.4361,9229.634,645.1553,9756.628,4808.348,2541.149,2354.145,2002.218,3681.959,1564.973,1139.559,9608.475,1629.041,8892.294,4016.489,5196.425,3849.839,8230.819,13979.72,8590.547,7946.07,2557.016,7569.194,1424.328,5546.248,1719.119,8703.098,1476.123,6651.685,8207.638,1144.111,1615.444,1402.022,3042.643,1875.018,356.6724,7371.447,6428.374,11018.72,13311.99,463.1714,4793.563,1364.676,447.2366,5943.086,7861.247,4875.021,7864.84,6544.716,7569.194,8629.723,7511.557,4124.666,4764.551,10781.58,1790.145,2008.041,5511.807,13807.38,17555.44,3747.594,4174.471,10534.41,11998.69,9261.544,10873.31,13197.55,949.9037,7755.521,2978.071,11487.62,3128.695,183.6448,1504.083,5173.646,2885.4,3269.325,5269.633,8944.426,14144.86,5510.344,10855.12,1087.582,5082.859,447.2366,3269.325,5281.836,8873.161,804.2042,927.813,1746.583,7890.974,6195.57,1499.248,3743.496,4891.104,7716.708,3576.76,2777.182,9756.628,16784.42,9004.277,1582.097,442.0466,15266.6,5857.301,4947.955,744.6108,12107.24,7656.178,3493.961,8785.107,9434.639,7602.428,15432.33,15324.76,3653.276,8754.615,6668.539,6946.512
RUS,3367.526,7535.854,2063.678,2973.003,3739.195,13505.36,1803.035,9028.146,14503.07,1675.699,1930.747,6624.152,2261.25,6308.841,5900.391,5548.405,1785.898,3450.924,9155.123,1902.116,686.9657,10496.35,12518.5,11820.15,9265.654,8767.516,5169.616,9029.161,5965.032,7495.521,2296.397,14153.3,5795.045,6715.534,6231.046,6985.611,6985.611,10979.1,7521.362,6862.205,10967.48,9603.391,2316.67,1673.0,2065.183,4936.634,9170.044,1566.362,9365.754,3340.904,11640.42,2905.404,4499.48,3449.3,871.7853,5198.625,892.6777,14709.69,2494.316,11199.89,6669.6,2510.88,1644.856,6517.264,6914.966,6592.956,6687.163,6335.813,2233.583,9489.634,10835.78,9760.068,10729.13,1875.36,9505.053,1574.19,9302.706,4341.881,2802.315,2466.589,2548.646,3316.138,2643.989,2383.171,9806.688,2652.505,7486.303,3104.607,6348.253,2985.871,7534.794,12509.57,9066.985,6614.064,3051.533,6809.734,2441.484,6953.84,3189.875,9264.197,2296.397,6576.936,9517.638,794.0689,2214.132,847.8519,4156.454,2494.316,1150.314,8356.116,6563.114,10736.3,11836.73,1927.484,6188.962,2819.734,1714.992,4632.875,9107.99,6115.446,8654.018,7767.932,6809.734,8130.454,8932.264,5602.645,6263.33,10876.95,2155.229,1649.799,4889.868,12389.4,16774.49,3965.798,3658.638,10819.55,12666.63,8257.32,9764.49,12100.54,1156.427,6418.446,3913.34,12642.6,3575.788,1504.083,1554.244,6457.65,3539.516,4495.949,6529.711,8431.775,12866.88,6877.949,10866.28,2215.114,6018.133,1714.992,4495.949,6785.057,9660.659,1632.621,1937.979,1232.383,9157.108,6915.208,2478.709,5233.716,6383.357,7067.929,2986.597,2510.13,9302.706,15317.91,9608.973,2946.28,1757.71,13790.36,6968.894,6185.184,763.4056,13387.23,7517.972,2789.856,9354.66,9940.07,6737.911,14127.07,13940.53,4525.518,10147.89,7975.7,8213.716
RWA,5755.222,2014.346,4925.967,5716.846,3943.711,9763.369,4912.365,10282.31,12709.23,5737.457,5120.831,180.006,6359.996,3198.58,3850.262,7112.621,5010.266,3833.384,11859.83,5227.875,6213.2,13143.37,10833.16,8574.155,10031.38,9470.304,7169.981,2578.33,1454.615,11720.96,5872.97,10890.71,9845.182,3874.156,2161.496,1668.181,1668.181,11712.65,1815.552,6189.04,12698.96,12397.89,4141.51,5980.932,6330.884,2089.034,10229.29,6605.647,11124.7,5142.47,12081.22,3561.94,2153.015,5828.738,6844.092,1561.976,6921.999,15909.38,6253.41,14260.33,2312.379,6595.667,5081.291,3471.478,5232.733,5432.835,5283.52,2448.796,4492.087,10257.73,13359.8,9847.14,13013.63,5491.326,11393.52,5605.626,8520.662,6067.339,7013.002,4737.719,4204.967,8486.306,3818.364,5188.542,11868.21,3821.695,11914.25,6864.667,756.2913,6685.862,8411.489,15926.4,10376.54,10759.94,3969.596,8244.47,4024.98,4629.572,4250.628,10182.37,5872.97,5618.505,3059.999,6316.532,6176.837,6575.64,5560.652,6253.41,5447.576,2676.543,4874.625,14179.58,15684.75,4966.026,4506.961,4509.362,5290.826,9198.599,2688.428,5514.637,3606.523,1401.401,8244.47,7989.483,2690.31,3535.825,3099.338,12929.88,6486.082,7086.146,6760.835,15224.2,13811.17,4201.122,6000.737,12201.33,11830.29,10168.1,11635.51,12941.51,6090.479,10646.71,6047.361,9697.037,3809.121,5173.646,6457.65,61.0415,3465.042,1964.729,5550.081,8218.563,14335.18,4947.897,13225.89,5398.784,1757.051,5290.826,1964.729,2609.21,9518.924,5714.688,5557.402,6899.44,2718.095,2837.972,3997.864,2289.973,3316.126,7959.035,6012.259,5308.671,8520.662,16266.74,10229.74,4778.185,4783.495,16417.51,1161.326,376.9301,5826.659,9550.052,11340.34,6224.107,10206.86,10822.08,8623.602,14958.65,15458.52,2480.721,3760.455,1519.147,1772.916
SAU,2425.437,5207.322,3104.873,4576.11,774.5853,12880.18,1741.738,11003.94,12782.14,3734.89,1773.205,3644.848,4636.352,5130.339,5264.117,4409.454,2938.574,425.2107,11857.8,3342.079,3623.12,13329.91,13252.01,11404.51,11010.37,7585.283,4287.332,5939.41,3762.886,10655.83,4263.906,13957.64,6605.185,5826.702,4427.029,4687.715,4687.715,12951.61,4059.858,7365.578,13451.85,12395.31,1740.745,3968.088,4498.257,1501.71,11061.23,4427.939,11647.46,4358.675,13552.53,1645.602,1323.964,4975.897,4231.98,1929.513,4291.096,14995.86,4694.5,11828.06,4842.414,4957.345,1908.024,5444.958,6801.833,6731.832,6695.508,4682.892,2634.335,11267.34,13660.18,11193.37,13436.4,3618.651,11869.02,3525.037,7340.407,3053.153,5411.38,1305.311,992.6879,6536.563,1435.557,3684.742,12292.83,1335.505,8701.922,3439.756,3079.027,3253.181,6275.776,13570.86,11077.45,7557.272,535.3964,5802.285,1497.719,6447.812,3390.508,11092.17,4263.906,4038.69,6350.462,3780.692,4464.681,4028.847,5246.646,4694.5,2951.875,4844.022,3655.887,13895.68,13050.81,3023.155,5887.468,3322.42,3261.432,5807.424,5836.487,6487.874,5121.703,4522.324,5802.285,6347.465,6155.351,4836.929,5035.358,13499.76,4669.672,4804.221,3850.139,13067.66,14890.02,1210.401,2742.321,13109.75,13978.29,7772.693,9447.662,11496.14,3763.121,7413.24,5433.479,12522.0,485.6007,2885.4,3539.516,3465.042,551.9157,1797.525,6766.884,6654.987,12791.72,6601.008,13624.48,3771.349,2521.816,3261.432,1797.525,5097.386,10947.08,3682.662,3732.188,4458.122,5918.018,3392.627,1413.814,3620.313,5256.372,5741.941,2595.935,1843.631,7340.407,15726.38,11322.28,3722.393,2459.933,14683.14,3598.224,3107.796,3191.071,12679.68,10527.4,2780.1,11159.39,11843.31,6029.935,13961.43,14164.76,1062.953,7174.437,4895.99,5026.298
SDN,4222.921,3447.449,3119.727,4211.459,2490.013,11085.43,2976.971,9960.309,13599.55,3925.517,3232.432,2135.014,4664.815,3429.102,3707.752,6091.685,3144.055,2220.256,11189.68,3422.361,4285.257,12635.5,11612.75,9640.195,9853.923,9060.345,6020.379,4542.512,1965.582,10496.37,4193.637,12171.06,8402.047,4151.775,2643.877,2912.332,2912.332,11751.71,3251.838,5999.561,12491.37,11750.47,2182.985,4176.877,4597.51,1229.541,9970.593,4778.628,10718.69,3754.748,12275.8,1619.157,681.6393,4459.155,4923.74,996.0536,4999.596,16393.24,4612.387,13549.32,3049.577,4941.625,3142.021,3749.322,5274.487,5293.266,5215.833,2911.592,2643.909,10106.53,12926.81,9890.023,12632.03,3704.553,10970.99,3766.649,8524.507,4801.305,5390.59,2922.71,2313.328,6786.526,1853.99,3503.608,11436.01,1857.528,10497.92,5205.772,1932.343,5014.865,7808.311,15309.88,10045.79,9354.622,2205.466,7429.751,2060.273,4831.751,2737.39,9968.489,4193.637,5244.491,5023.031,4399.897,4477.025,4662.306,4441.3,4612.387,3517.062,4166.7,4653.28,13469.24,14823.79,3129.088,4378.991,2885.087,3449.879,7577.165,4620.774,5159.945,4822.656,3288.215,7429.751,7690.53,4563.593,3285.464,3328.484,12627.91,4764.768,5245.013,5583.76,14753.45,15258.78,2874.818,4536.995,12062.54,12447.11,9422.133,11065.1,12918.99,4210.109,9209.604,4806.567,10767.29,2253.075,3269.325,4495.949,1964.729,1797.525,595.399,5359.718,7976.482,14293.58,5039.158,12841.31,3684.92,2059.23,3449.879,595.399,3311.486,9603.744,3893.557,3788.634,5014.678,4664.042,3381.219,2033.735,1932.725,3559.402,7289.875,4374.921,3555.759,8524.507,17039.47,10127.93,3235.268,2857.26,16326.22,2602.337,1693.612,3884.941,10883.81,10225.49,4535.731,10019.48,10697.5,7708.989,15321.31,15644.9,1254.947,5705.906,3483.844,3719.098
SEN,8799.582,4277.941,4656.532,3593.611,7540.002,6994.295,6599.537,4749.499,17604.14,4854.112,7056.658,5531.714,4479.534,2367.096,1726.903,11103.29,4980.577,7142.911,6327.6,4702.106,5849.814,7597.768,6562.185,5303.289,4553.155,14350.82,10892.87,6432.051,4112.797,6649.851,4272.894,7779.614,12312.88,1799.45,3395.313,4172.231,4172.231,6402.558,7306.168,651.838,7238.872,6855.256,5542.685,4883.616,4643.462,6558.917,4716.255,5239.261,5581.046,3195.369,6916.136,5254.847,6039.238,3164.425,6054.251,6148.223,6113.44,18296.15,4217.159,17588.85,3354.633,4384.146,6646.914,2136.648,599.892,155.9527,364.4693,3123.194,4804.474,4796.811,7828.413,4531.024,7491.269,4664.94,5849.023,4966.707,13866.99,9685.851,4418.309,7178.891,6531.234,5522.141,5617.499,4179.284,6325.09,5724.919,13941.8,9256.059,6233.92,9078.565,13041.37,17902.71,4842.328,13142.53,6866.149,12525.47,5712.923,1177.844,3687.569,4687.746,4272.894,10603.81,6871.116,5778.599,4442.112,5860.09,2408.161,4217.159,5581.496,8033.953,9998.322,8632.143,17428.16,4812.491,1046.888,3964.138,4898.583,11159.77,7053.584,422.2215,9064.877,6480.823,12525.47,13042.01,5596.853,2111.601,2460.883,7432.25,4641.092,5537.889,10475.66,18392.63,16536.42,7977.233,9173.662,6771.236,7212.147,14417.17,16087.48,18260.4,5389.152,12946.26,2803.693,6222.839,7241.494,5269.633,6529.711,5550.081,6766.884,5359.718,166.8247,13332.97,19392.99,819.8657,7705.115,4322.197,7033.549,4898.583,5359.718,3106.957,4244.847,4897.325,4593.892,5761.315,6957.379,8320.501,5782.081,3519.339,2261.371,12506.49,8690.527,7790.444,13866.99,17574.44,4799.425,3688.582,5341.957,18095.42,6703.036,5728.237,5852.196,6864.639,6157.48,8674.801,4725.513,5383.674,12679.42,19328.23,19037.01,6607.276,6610.608,6042.121,6432.518
SGP,5157.892,10104.83,9424.125,10928.88,5904.872,15891.11,7366.046,17451.36,6301.786,9723.795,6950.117,8307.686,10571.47,11253.77,11671.08,2887.813,9147.756,6325.907,17096.49,9550.247,9009.899,17550.76,18127.54,16000.61,17605.99,1300.326,3285.812,8860.04,9477.135,15022.44,10399.17,16402.79,4484.657,11982.22,10266.38,9873.967,9873.967,19364.4,6850.69,13965.09,18503.56,17234.55,8168.871,9865.71,10380.27,6796.827,17574.61,9978.475,17724.34,10894.61,19747.4,8273.529,7295.633,11400.13,9278.952,7249.237,9277.475,8432.802,10748.26,6067.876,10509.26,10868.94,7400.468,11564.1,13230.11,13269.67,13189.06,10568.26,9063.136,17854.95,17658.27,17844.56,17931.84,9750.297,17787.24,9520.76,886.1407,4154.034,11217.8,6615.604,7130.822,11529.23,7978.045,10033.4,17890.16,7867.104,5326.388,5379.919,7463.73,5469.13,1152.419,7710.654,17495.79,4676.683,6676.22,1863.448,7948.206,12720.9,10008.34,17647.09,10399.17,2734.159,8768.636,9165.174,10462.16,9276.854,11828.8,10748.26,8780.621,6552.243,3392.576,16623.59,7498.092,9291.825,12350.7,9871.576,9391.66,5196.542,8214.728,13103.87,5587.708,7900.075,1863.448,315.5433,9737.883,11255.28,11148.59,18169.0,10510.19,10066.16,3541.931,7021.714,8614.42,5469.016,4819.488,18835.83,18825.88,2396.775,3464.057,4943.18,9417.306,4753.466,11896.52,16709.1,6208.782,8944.426,8431.775,8218.563,6654.987,7976.482,13332.97,9.5598,6331.204,12976.56,17835.95,10026.74,6508.499,9391.66,7976.482,10810.15,17576.81,9664.326,9863.879,9653.847,8364.294,5420.3,7865.925,9863.544,11383.93,1433.936,5473.49,6175.125,886.1407,9126.884,17939.99,10254.73,8660.153,8426.904,7225.583,7931.624,8734.249,15755.33,15350.5,5645.371,17729.53,18364.75,2207.195,7365.98,7668.969,6726.091,9670.732,8511.259,8243.218
SLB,10680.29,15818.79,14760.26,15799.38,12017.19,13668.22,12851.13,15437.81,2862.103,14542.1,12395.39,14376.16,14915.82,17523.52,18000.08,8412.413,14436.48,12402.16,13750.32,14704.52,13545.61,12572.89,13999.36,15359.06,15700.58,5240.187,8600.773,13759.51,15727.07,13192.08,15120.2,12859.36,7089.695,18205.39,16490.7,15833.99,15833.99,13938.84,12644.87,19320.63,13022.88,13248.43,13927.8,14510.06,14750.74,13127.92,15500.74,14155.03,14586.34,16204.48,13470.21,14250.6,13612.11,16230.0,13338.98,13573.62,13280.01,2214.377,15178.2,1833.17,16617.14,15016.78,12796.22,17806.59,19558.13,19454.48,19483.47,16783.17,14634.19,15471.15,12369.84,15825.28,12718.09,14734.55,14317.32,14432.56,5872.935,9820.805,14997.0,12299.84,12960.56,13945.76,13876.13,15224.34,13847.32,13770.87,5452.721,10177.25,13617.43,10357.51,6524.021,1897.207,15342.79,6253.083,12655.13,6998.602,13768.66,18952.79,15757.95,15550.12,15120.2,9064.32,13356.95,13615.46,14951.48,13532.93,16985.16,15178.2,13827.8,11981.71,9708.203,11499.0,2230.805,14604.37,18668.82,15466.31,14507.98,8239.214,13109.7,18971.61,10931.4,13539.66,6998.602,6609.392,14638.12,17578.98,17420.69,12801.48,14755.12,13861.47,9024.652,1258.567,4130.61,11583.77,10307.75,13510.54,13288.43,5068.461,3386.661,1408.743,14005.35,6449.083,16599.24,14416.84,12310.82,14144.86,12866.88,14335.18,12791.72,14293.58,19392.99,6331.204,64.9131,19282.25,12506.21,15077.04,12754.24,14507.98,14293.58,16894.6,16134.15,14499.49,14803.82,13633.36,13218.12,11513.92,13702.88,16194.75,17646.36,7054.737,10767.82,11675.09,5872.935,2958.047,15490.88,15726.96,14089.65,2118.69,13207.0,14117.29,13550.01,13801.43,13708.61,10770.98,15525.21,14898.68,6815.972,1289.991,1373.384,13038.7,13719.32,14028.07,13649.13
SLE,8795.566,3517.934,4893.526,4051.223,7373.162,6759.124,6691.235,5341.894,16790.26,5222.959,7140.804,4908.764,4983.31,1759.119,1340.966,11004.86,5212.397,7001.541,7007.291,4991.559,6217.991,8207.063,6652.03,5085.813,5084.66,14099.14,10844.77,5636.541,3556.283,7448.309,4709.222,7648.254,12570.8,1083.307,2791.564,3467.848,3467.848,6838.609,6648.441,1322.196,7762.408,7517.226,5584.98,5291.766,5129.104,6184.997,5282.386,5719.944,6191.332,3556.756,7295.107,5211.249,5718.805,3676.671,6502.79,5727.948,6568.572,18375.36,4724.351,18077.67,2673.879,4934.224,6762.482,1476.466,290.4326,663.9167,455.6304,2499.476,4952.501,5314.308,8413.455,4952.392,8065.97,5004.388,6460.474,5304.363,13414.71,9613.527,5029.984,7186.975,6510.54,6231.901,5599.103,4494.866,6931.893,5700.375,14362.78,9388.782,5664.818,9202.441,12838.47,18722.58,5436.725,13456.32,6775.582,12403.07,5724.081,367.822,3828.639,5234.521,4709.222,10247.51,6065.443,6169.114,4918.194,6284.251,2917.264,4724.351,5845.812,7329.807,9591.514,9274.898,18222.39,5047.191,742.3722,4153.922,5185.954,11453.42,6269.239,1112.554,8375.2,5771.326,12403.07,12704.0,4787.892,1769.036,1862.233,7983.791,5152.225,6066.027,10414.06,19146.89,15975.42,7801.3,9163.786,7274.004,7417.191,14367.2,16047.36,17876.66,5775.365,13265.29,3390.477,6100.684,7085.4,5510.344,6877.949,4947.897,6601.008,5039.158,819.8657,12976.56,19282.25,101.8504,8278.064,4668.42,6531.794,5185.954,5039.158,2402.248,4639.482,5258.997,4950.206,6243.03,6168.253,7768.361,5783.984,3120.216,1635.912,12313.2,8745.732,7830.342,13414.71,17639.43,5294.028,3946.382,5509.575,18659.79,6079.025,5165.069,6157.81,6606.786,6947.481,8768.507,5260.001,5886.342,12618.14,18990.17,19227.74,6293.0,5790.759,5301.011,5685.677
